order_id,order_date,product_name,category,size,quantity,total_price
4168,2023-03-23 12:27:00,Chocolate Cake,Dessert,Slice,3,9.0
4169,2023-06-16 10:33:00,Espresso,Coffee,Single,2,4.0
4170,2023-06-20 10:54:00,Cheesecake,Dessert,Slice,2,7.0
4171,2023-03-21 01:08:00,Latte,Coffee,Medium,3,10.5
4172,2023-05-30 05:19:00,Cappuccino,Coffee,Small,2,6.0
4173,2023-04-09 16:34:00,Blueberry Muffin,Snack,Standard,2,4.0
4174,2023-04-18 14:35:00,Espresso,Coffee,Double,2,5.0
4175,2023-01-08 04:02:00,Croissant,Snack,Standard,1,1.5
4176,2023-05-01 11:07:00,Iced Coffee,Coffee,Small,3,9.0
4177,2023-04-12 16:41:00,Iced Coffee,Coffee,Small,2,6.0
4178,2023-06-27 16:02:00,Black Tea,Tea,Small,1,2.0
4179,2023-05-14 23:13:00,Chocolate Cake,Dessert,Slice,1,3.0
4180,2023-02-23 19:35:00,Cappuccino,Coffee,Small,3,9.0
4181,2023-06-13 02:41:00,Chocolate Cake,Dessert,Slice,2,6.0
4182,2023-06-14 04:37:00,Green Tea,Tea,Small,1,2.5
4183,2023-06-30 06:23:00,Latte,Coffee,Small,1,3.0
4184,2023-01-24 00:36:00,Green Tea,Tea,Large,3,10.5
4185,2023-04-08 19:20:00,Cappuccino,Coffee,Large,4,16.0
4186,2023-04-10 08:52:00,Cheesecake,Dessert,Slice,4,14.0
4187,2023-06-20 19:25:00,Croissant,Snack,Standard,2,3.0
4188,2023-02-15 06:03:00,Cappuccino,Coffee,Small,1,3.0
4189,2023-06-03 14:39:00,Chocolate Cake,Dessert,Slice,1,3.0
4190,2023-01-27 07:10:00,Green Tea,Tea,Small,3,7.5
4191,2023-02-09 12:10:00,Latte,Coffee,Large,4,16.0
4192,2023-06-02 01:39:00,Croissant,Snack,Standard,2,3.0
4193,2023-03-28 06:01:00,Cheesecake,Dessert,Slice,2,7.0
4194,2023-05-24 09:46:00,Green Tea,Tea,Medium,4,12.0
4195,2023-04-12 23:25:00,Espresso,Coffee,Single,4,8.0
4196,2023-04-14 04:47:00,Iced Coffee,Coffee,Small,2,6.0
4197,2023-02-05 22:35:00,Cappuccino,Coffee,Medium,1,3.5
4198,2023-02-25 13:59:00,Black Tea,Tea,Medium,1,2.5
4199,2023-03-24 02:35:00,Espresso,Coffee,Double,3,7.5
4200,2023-01-31 04:08:00,Cappuccino,Coffee,Large,1,4.0
4201,2023-05-23 08:07:00,Espresso,Coffee,Single,1,2.0
4202,2023-06-19 12:57:00,Chocolate Cake,Dessert,Slice,3,9.0
4203,2023-04-30 06:15:00,Iced Coffee,Coffee,Large,1,4.0
4204,2023-03-19 14:06:00,Croissant,Snack,Standard,4,6.0
4205,2023-03-11 20:27:00,Croissant,Snack,Standard,4,6.0
4206,2023-04-09 09:08:00,Green Tea,Tea,Medium,4,12.0
4207,2023-01-18 17:41:00,Blueberry Muffin,Snack,Standard,2,4.0
4208,2023-03-30 02:34:00,Cheesecake,Dessert,Slice,4,14.0
4209,2023-04-04 08:56:00,Chocolate Cake,Dessert,Slice,4,12.0
4210,2023-03-28 15:45:00,Espresso,Coffee,Single,2,4.0
4211,2023-02-18 03:03:00,Iced Coffee,Coffee,Large,3,12.0
4212,2023-02-21 19:53:00,Green Tea,Tea,Medium,4,12.0
4213,2023-03-05 02:06:00,Green Tea,Tea,Medium,3,9.0
4214,2023-01-11 01:22:00,Cheesecake,Dessert,Slice,4,14.0
4215,2023-02-09 02:08:00,Croissant,Snack,Standard,2,3.0
4216,2023-01-21 18:06:00,Cappuccino,Coffee,Small,2,6.0
4217,2023-06-14 04:01:00,Green Tea,Tea,Medium,3,9.0
4218,2023-04-12 13:30:00,Cheesecake,Dessert,Slice,1,3.5
4219,2023-03-30 01:34:00,Chocolate Cake,Dessert,Slice,1,3.0
4220,2023-02-11 01:05:00,Green Tea,Tea,Large,1,3.5
4221,2023-03-26 20:37:00,Latte,Coffee,Medium,1,3.5
4222,2023-05-11 07:09:00,Iced Coffee,Coffee,Medium,4,14.0
4223,2023-03-05 03:48:00,Croissant,Snack,Standard,2,3.0
4224,2023-05-22 13:08:00,Chocolate Cake,Dessert,Slice,1,3.0
4225,2023-03-31 01:16:00,Espresso,Coffee,Single,1,2.0
4226,2023-04-22 19:38:00,Latte,Coffee,Small,2,6.0
4227,2023-06-21 14:26:00,Blueberry Muffin,Snack,Standard,3,6.0
4228,2023-04-14 13:14:00,Black Tea,Tea,Large,3,9.0
4229,2023-02-18 11:29:00,Cheesecake,Dessert,Slice,1,3.5
4230,2023-03-18 00:46:00,Black Tea,Tea,Medium,2,5.0
4231,2023-02-17 05:04:00,Cappuccino,Coffee,Large,3,12.0
4232,2023-01-25 02:35:00,Blueberry Muffin,Snack,Standard,2,4.0
4233,2023-04-30 19:35:00,Croissant,Snack,Standard,1,1.5
4234,2023-04-23 13:40:00,Iced Coffee,Coffee,Small,2,6.0
4235,2023-05-07 03:34:00,Blueberry Muffin,Snack,Standard,4,8.0
4236,2023-01-30 01:00:00,Black Tea,Tea,Large,3,9.0
4237,2023-02-28 21:44:00,Croissant,Snack,Standard,1,1.5
4238,2023-06-05 02:02:00,Blueberry Muffin,Snack,Standard,4,8.0
4239,2023-06-03 14:52:00,Iced Coffee,Coffee,Large,4,16.0
4240,2023-01-10 02:40:00,Cappuccino,Coffee,Small,3,9.0
4241,2023-03-14 18:01:00,Chocolate Cake,Dessert,Slice,1,3.0
4242,2023-01-24 03:35:00,Black Tea,Tea,Small,4,8.0
4243,2023-06-28 22:48:00,Croissant,Snack,Standard,2,3.0
4244,2023-06-27 18:25:00,Black Tea,Tea,Small,1,2.0
4245,2023-05-28 04:43:00,Cheesecake,Dessert,Slice,4,14.0
4246,2023-02-17 08:14:00,Iced Coffee,Coffee,Medium,1,3.5
4247,2023-02-22 23:54:00,Cappuccino,Coffee,Medium,3,10.5
4248,2023-04-01 18:48:00,Cappuccino,Coffee,Medium,2,7.0
4249,2023-01-12 04:12:00,Iced Coffee,Coffee,Small,2,6.0
4250,2023-06-05 03:22:00,Blueberry Muffin,Snack,Standard,2,4.0
4251,2023-05-14 01:07:00,Green Tea,Tea,Large,2,7.0
4252,2023-02-13 05:46:00,Latte,Coffee,Small,1,3.0
4253,2023-04-18 21:37:00,Green Tea,Tea,Medium,1,3.0
4254,2023-01-03 07:10:00,Green Tea,Tea,Small,2,5.0
4255,2023-01-10 14:57:00,Black Tea,Tea,Small,3,6.0
4256,2023-05-03 15:11:00,Croissant,Snack,Standard,3,4.5
4257,2023-05-06 10:22:00,Espresso,Coffee,Double,1,2.5
4258,2023-03-01 00:46:00,Latte,Coffee,Small,1,3.0
4259,2023-06-27 16:14:00,Blueberry Muffin,Snack,Standard,1,2.0
4260,2023-06-22 17:19:00,Blueberry Muffin,Snack,Standard,4,8.0
4261,2023-01-29 07:28:00,Blueberry Muffin,Snack,Standard,2,4.0
4262,2023-05-23 21:44:00,Green Tea,Tea,Medium,2,6.0
4263,2023-02-12 19:38:00,Chocolate Cake,Dessert,Slice,1,3.0
4264,2023-03-29 06:58:00,Espresso,Coffee,Single,4,8.0
4265,2023-01-22 20:54:00,Iced Coffee,Coffee,Large,3,12.0
4266,2023-01-08 09:16:00,Chocolate Cake,Dessert,Slice,2,6.0
4267,2023-04-18 03:07:00,Latte,Coffee,Small,1,3.0
4268,2023-02-20 09:08:00,Iced Coffee,Coffee,Large,1,4.0
4269,2023-01-27 21:45:00,Cappuccino,Coffee,Medium,4,14.0
4270,2023-02-16 17:54:00,Chocolate Cake,Dessert,Slice,4,12.0
4271,2023-01-25 12:11:00,Chocolate Cake,Dessert,Slice,1,3.0
4272,2023-03-03 21:13:00,Cappuccino,Coffee,Large,3,12.0
4273,2023-05-01 00:35:00,Iced Coffee,Coffee,Small,3,9.0
4274,2023-05-09 11:09:00,Black Tea,Tea,Small,2,4.0
4275,2023-04-09 19:31:00,Chocolate Cake,Dessert,Slice,4,12.0
4276,2023-05-25 20:44:00,Green Tea,Tea,Medium,1,3.0
4277,2023-02-07 07:17:00,Latte,Coffee,Large,1,4.0
4278,2023-02-27 06:49:00,Iced Coffee,Coffee,Large,1,4.0
4279,2023-01-08 14:49:00,Iced Coffee,Coffee,Small,3,9.0
4280,2023-04-20 12:09:00,Espresso,Coffee,Single,1,2.0
4281,2023-01-31 10:37:00,Green Tea,Tea,Small,2,5.0
4282,2023-04-08 02:09:00,Espresso,Coffee,Single,3,6.0
4283,2023-06-18 02:37:00,Green Tea,Tea,Medium,2,6.0
4284,2023-03-09 14:33:00,Cappuccino,Coffee,Medium,1,3.5
4285,2023-03-03 04:54:00,Green Tea,Tea,Small,1,2.5
4286,2023-02-17 02:25:00,Latte,Coffee,Small,3,9.0
4287,2023-05-10 14:10:00,Espresso,Coffee,Single,4,8.0
4288,2023-02-24 21:12:00,Latte,Coffee,Medium,4,14.0
4289,2023-03-17 21:47:00,Chocolate Cake,Dessert,Slice,1,3.0
4290,2023-06-18 21:27:00,Black Tea,Tea,Small,1,2.0
4291,2023-05-24 11:35:00,Black Tea,Tea,Medium,4,10.0
4292,2023-04-28 08:40:00,Cheesecake,Dessert,Slice,2,7.0
4293,2023-06-11 13:52:00,Croissant,Snack,Standard,3,4.5
4294,2023-03-06 04:35:00,Iced Coffee,Coffee,Medium,4,14.0
4295,2023-01-07 11:51:00,Chocolate Cake,Dessert,Slice,4,12.0
4296,2023-05-21 15:02:00,Cappuccino,Coffee,Small,2,6.0
4297,2023-04-11 04:04:00,Black Tea,Tea,Medium,3,7.5
4298,2023-05-24 21:25:00,Cappuccino,Coffee,Medium,2,7.0
4299,2023-02-21 06:12:00,Cappuccino,Coffee,Medium,4,14.0
4300,2023-03-01 12:25:00,Blueberry Muffin,Snack,Standard,3,6.0
4301,2023-06-20 05:14:00,Chocolate Cake,Dessert,Slice,1,3.0
4302,2023-03-20 17:21:00,Blueberry Muffin,Snack,Standard,2,4.0
4303,2023-04-15 16:23:00,Chocolate Cake,Dessert,Slice,4,12.0
4304,2023-01-17 17:26:00,Chocolate Cake,Dessert,Slice,4,12.0
4305,2023-01-09 14:42:00,Latte,Coffee,Large,2,8.0
4306,2023-02-10 22:57:00,Cappuccino,Coffee,Small,4,12.0
4307,2023-02-23 14:20:00,Cheesecake,Dessert,Slice,3,10.5
4308,2023-02-17 23:06:00,Espresso,Coffee,Double,3,7.5
4309,2023-05-12 11:29:00,Black Tea,Tea,Medium,4,10.0
4310,2023-04-16 23:39:00,Green Tea,Tea,Medium,1,3.0
4311,2023-03-27 16:53:00,Croissant,Snack,Standard,3,4.5
4312,2023-05-19 15:04:00,Croissant,Snack,Standard,4,6.0
4313,2023-04-05 13:44:00,Black Tea,Tea,Small,4,8.0
4314,2023-03-25 01:09:00,Latte,Coffee,Small,2,6.0
4315,2023-01-03 02:53:00,Black Tea,Tea,Small,2,4.0
4316,2023-01-15 14:54:00,Espresso,Coffee,Double,1,2.5
4317,2023-03-31 13:40:00,Cappuccino,Coffee,Large,4,16.0
4318,2023-05-31 10:59:00,Chocolate Cake,Dessert,Slice,4,12.0
4319,2023-04-28 22:14:00,Cappuccino,Coffee,Large,3,12.0
4320,2023-03-03 12:39:00,Espresso,Coffee,Single,3,6.0
4321,2023-06-08 18:47:00,Black Tea,Tea,Medium,3,7.5
4322,2023-05-12 14:29:00,Espresso,Coffee,Double,3,7.5
4323,2023-04-25 12:00:00,Espresso,Coffee,Double,4,10.0
4324,2023-03-10 18:31:00,Cappuccino,Coffee,Medium,3,10.5
4325,2023-02-19 02:01:00,Espresso,Coffee,Single,3,6.0
4326,2023-03-06 09:37:00,Iced Coffee,Coffee,Large,4,16.0
4327,2023-05-15 03:35:00,Croissant,Snack,Standard,3,4.5
4328,2023-01-23 01:00:00,Latte,Coffee,Large,3,12.0
4329,2023-06-27 22:15:00,Cappuccino,Coffee,Medium,1,3.5
4330,2023-01-09 07:09:00,Black Tea,Tea,Large,3,9.0
4331,2023-01-30 09:28:00,Green Tea,Tea,Small,3,7.5
4332,2023-02-24 22:02:00,Croissant,Snack,Standard,3,4.5
4333,2023-06-22 00:23:00,Cappuccino,Coffee,Small,4,12.0
4334,2023-04-29 15:23:00,Black Tea,Tea,Small,2,4.0
4335,2023-04-10 11:46:00,Iced Coffee,Coffee,Small,1,3.0
4336,2023-06-24 23:31:00,Latte,Coffee,Large,1,4.0
4337,2023-04-15 15:14:00,Cappuccino,Coffee,Medium,1,3.5
4338,2023-05-25 02:33:00,Iced Coffee,Coffee,Medium,2,7.0
4339,2023-04-19 04:52:00,Chocolate Cake,Dessert,Slice,3,9.0
4340,2023-06-30 05:34:00,Blueberry Muffin,Snack,Standard,1,2.0
4341,2023-04-08 14:36:00,Latte,Coffee,Small,1,3.0
4342,2023-04-24 00:18:00,Black Tea,Tea,Large,2,6.0
4343,2023-04-11 11:09:00,Chocolate Cake,Dessert,Slice,4,12.0
4344,2023-06-06 15:15:00,Cheesecake,Dessert,Slice,2,7.0
4345,2023-01-25 01:15:00,Cappuccino,Coffee,Small,1,3.0
4346,2023-03-11 15:27:00,Green Tea,Tea,Large,1,3.5
4347,2023-06-24 11:28:00,Chocolate Cake,Dessert,Slice,3,9.0
4348,2023-03-16 14:48:00,Green Tea,Tea,Medium,2,6.0
4349,2023-05-30 22:23:00,Iced Coffee,Coffee,Large,4,16.0
4350,2023-03-30 18:20:00,Cheesecake,Dessert,Slice,1,3.5
4351,2023-01-09 03:29:00,Cappuccino,Coffee,Medium,2,7.0
4352,2023-03-07 22:49:00,Blueberry Muffin,Snack,Standard,2,4.0
4353,2023-02-22 01:54:00,Chocolate Cake,Dessert,Slice,3,9.0
4354,2023-04-27 22:18:00,Latte,Coffee,Large,4,16.0
4355,2023-05-04 01:41:00,Latte,Coffee,Large,2,8.0
4356,2023-03-22 04:06:00,Black Tea,Tea,Medium,1,2.5
4357,2023-05-02 21:49:00,Cappuccino,Coffee,Medium,1,3.5
4358,2023-06-15 23:01:00,Cappuccino,Coffee,Small,2,6.0
4359,2023-02-12 13:36:00,Espresso,Coffee,Single,3,6.0
4360,2023-06-13 20:56:00,Blueberry Muffin,Snack,Standard,2,4.0
4361,2023-02-19 12:02:00,Espresso,Coffee,Single,3,6.0
4362,2023-05-07 10:39:00,Green Tea,Tea,Large,2,7.0
4363,2023-05-06 16:37:00,Iced Coffee,Coffee,Large,3,12.0
4364,2023-02-15 10:09:00,Latte,Coffee,Large,2,8.0
4365,2023-01-28 05:05:00,Cappuccino,Coffee,Medium,1,3.5
4366,2023-05-29 03:05:00,Croissant,Snack,Standard,1,1.5
4367,2023-01-01 15:10:00,Green Tea,Tea,Large,1,3.5
4368,2023-01-26 06:40:00,Iced Coffee,Coffee,Small,2,6.0
4369,2023-02-16 02:03:00,Espresso,Coffee,Double,2,5.0
4370,2023-05-17 03:47:00,Chocolate Cake,Dessert,Slice,3,9.0
4371,2023-03-22 09:48:00,Iced Coffee,Coffee,Medium,3,10.5
4372,2023-06-05 13:56:00,Black Tea,Tea,Small,4,8.0
4373,2023-05-11 04:25:00,Espresso,Coffee,Single,3,6.0
4374,2023-03-20 08:26:00,Cappuccino,Coffee,Small,1,3.0
4375,2023-01-31 07:44:00,Black Tea,Tea,Large,1,3.0
4376,2023-03-17 23:04:00,Latte,Coffee,Large,2,8.0
4377,2023-05-29 23:21:00,Cheesecake,Dessert,Slice,3,10.5
4378,2023-02-06 03:45:00,Cheesecake,Dessert,Slice,2,7.0
4379,2023-02-12 12:47:00,Green Tea,Tea,Medium,1,3.0
4380,2023-04-20 18:44:00,Black Tea,Tea,Large,2,6.0
4381,2023-05-09 21:28:00,Croissant,Snack,Standard,1,1.5
4382,2023-01-29 04:40:00,Espresso,Coffee,Single,1,2.0
4383,2023-05-21 10:30:00,Black Tea,Tea,Large,2,6.0
4384,2023-03-10 06:39:00,Croissant,Snack,Standard,4,6.0
4385,2023-01-27 14:56:00,Black Tea,Tea,Large,3,9.0
4386,2023-06-14 08:58:00,Black Tea,Tea,Medium,3,7.5
4387,2023-06-03 02:48:00,Chocolate Cake,Dessert,Slice,2,6.0
4388,2023-03-13 05:07:00,Black Tea,Tea,Small,2,4.0
4389,2023-01-10 00:09:00,Latte,Coffee,Large,1,4.0
4390,2023-02-01 06:22:00,Croissant,Snack,Standard,4,6.0
4391,2023-02-10 16:11:00,Black Tea,Tea,Small,3,6.0
4392,2023-01-19 00:59:00,Chocolate Cake,Dessert,Slice,3,9.0
4393,2023-04-12 09:56:00,Chocolate Cake,Dessert,Slice,3,9.0
4394,2023-05-07 19:25:00,Croissant,Snack,Standard,4,6.0
4395,2023-05-02 11:20:00,Latte,Coffee,Large,3,12.0
4396,2023-05-20 05:20:00,Espresso,Coffee,Double,4,10.0
4397,2023-03-25 17:36:00,Cheesecake,Dessert,Slice,2,7.0
4398,2023-02-28 14:14:00,Cappuccino,Coffee,Medium,4,14.0
4399,2023-03-13 19:10:00,Croissant,Snack,Standard,1,1.5
4400,2023-03-28 13:49:00,Iced Coffee,Coffee,Large,3,12.0
4401,2023-04-01 11:35:00,Black Tea,Tea,Small,4,8.0
4402,2023-03-14 20:55:00,Cheesecake,Dessert,Slice,4,14.0
4403,2023-06-20 11:12:00,Green Tea,Tea,Small,1,2.5
4404,2023-01-05 09:51:00,Espresso,Coffee,Double,3,7.5
4405,2023-06-11 03:03:00,Blueberry Muffin,Snack,Standard,2,4.0
4406,2023-03-16 14:50:00,Latte,Coffee,Small,1,3.0
4407,2023-06-26 17:40:00,Black Tea,Tea,Medium,2,5.0
4408,2023-03-12 09:57:00,Latte,Coffee,Large,3,12.0
4409,2023-06-04 04:30:00,Black Tea,Tea,Medium,3,7.5
4410,2023-01-17 14:54:00,Cappuccino,Coffee,Small,4,12.0
4411,2023-06-14 16:52:00,Cheesecake,Dessert,Slice,4,14.0
4412,2023-04-16 14:12:00,Cheesecake,Dessert,Slice,4,14.0
4413,2023-02-08 08:18:00,Croissant,Snack,Standard,1,1.5
4414,2023-01-24 00:29:00,Latte,Coffee,Medium,4,14.0
4415,2023-05-29 12:30:00,Green Tea,Tea,Large,1,3.5
4416,2023-04-24 03:04:00,Latte,Coffee,Medium,4,14.0
4417,2023-03-17 22:52:00,Green Tea,Tea,Medium,4,12.0
4418,2023-05-02 19:27:00,Green Tea,Tea,Medium,2,6.0
4419,2023-01-07 03:47:00,Blueberry Muffin,Snack,Standard,2,4.0
4420,2023-01-28 05:28:00,Espresso,Coffee,Single,3,6.0
4421,2023-04-15 04:21:00,Green Tea,Tea,Large,1,3.5
4422,2023-01-03 06:55:00,Blueberry Muffin,Snack,Standard,2,4.0
4423,2023-02-05 13:18:00,Espresso,Coffee,Double,1,2.5
4424,2023-05-19 01:24:00,Croissant,Snack,Standard,4,6.0
4425,2023-06-03 17:47:00,Croissant,Snack,Standard,4,6.0
4426,2023-04-10 13:08:00,Cappuccino,Coffee,Medium,3,10.5
4427,2023-05-31 04:20:00,Chocolate Cake,Dessert,Slice,1,3.0
4428,2023-06-29 10:42:00,Black Tea,Tea,Medium,1,2.5
4429,2023-03-28 15:59:00,Iced Coffee,Coffee,Large,3,12.0
4430,2023-01-22 18:31:00,Black Tea,Tea,Small,1,2.0
4431,2023-06-04 05:28:00,Blueberry Muffin,Snack,Standard,1,2.0
4432,2023-05-06 18:04:00,Latte,Coffee,Large,4,16.0
4433,2023-02-16 13:27:00,Black Tea,Tea,Large,2,6.0
4434,2023-03-22 19:15:00,Iced Coffee,Coffee,Large,4,16.0
4435,2023-06-08 19:32:00,Iced Coffee,Coffee,Large,4,16.0
4436,2023-05-05 01:35:00,Black Tea,Tea,Small,3,6.0
4437,2023-05-27 22:12:00,Espresso,Coffee,Single,1,2.0
4438,2023-04-28 17:23:00,Black Tea,Tea,Large,3,9.0
4439,2023-06-02 13:43:00,Chocolate Cake,Dessert,Slice,2,6.0
4440,2023-03-27 16:52:00,Croissant,Snack,Standard,1,1.5
4441,2023-04-23 10:30:00,Espresso,Coffee,Single,3,6.0
4442,2023-01-07 21:17:00,Iced Coffee,Coffee,Medium,2,7.0
4443,2023-01-25 01:57:00,Chocolate Cake,Dessert,Slice,2,6.0
4444,2023-06-13 02:47:00,Blueberry Muffin,Snack,Standard,3,6.0
4445,2023-04-12 18:29:00,Cheesecake,Dessert,Slice,2,7.0
4446,2023-05-19 02:48:00,Espresso,Coffee,Double,1,2.5
4447,2023-06-01 23:46:00,Iced Coffee,Coffee,Small,4,12.0
4448,2023-06-19 06:56:00,Cheesecake,Dessert,Slice,3,10.5
4449,2023-02-08 04:15:00,Black Tea,Tea,Medium,3,7.5
4450,2023-05-29 10:38:00,Green Tea,Tea,Small,4,10.0
4451,2023-01-19 19:01:00,Espresso,Coffee,Double,4,10.0
4452,2023-04-27 00:58:00,Espresso,Coffee,Single,2,4.0
4453,2023-04-25 14:42:00,Cheesecake,Dessert,Slice,1,3.5
4454,2023-02-01 03:49:00,Blueberry Muffin,Snack,Standard,3,6.0
4455,2023-06-15 03:20:00,Chocolate Cake,Dessert,Slice,3,9.0
4456,2023-05-19 18:17:00,Latte,Coffee,Large,2,8.0
4457,2023-05-14 06:58:00,Cappuccino,Coffee,Medium,3,10.5
4458,2023-02-27 01:37:00,Espresso,Coffee,Double,1,2.5
4459,2023-06-21 17:19:00,Green Tea,Tea,Medium,3,9.0
4460,2023-04-06 01:58:00,Cappuccino,Coffee,Small,4,12.0
4461,2023-06-15 20:58:00,Espresso,Coffee,Double,4,10.0
4462,2023-06-27 07:59:00,Blueberry Muffin,Snack,Standard,3,6.0
4463,2023-03-11 13:42:00,Chocolate Cake,Dessert,Slice,1,3.0
4464,2023-01-18 15:57:00,Chocolate Cake,Dessert,Slice,2,6.0
4465,2023-01-06 02:03:00,Cappuccino,Coffee,Medium,2,7.0
4466,2023-02-20 13:45:00,Black Tea,Tea,Large,1,3.0
4467,2023-03-30 22:43:00,Blueberry Muffin,Snack,Standard,2,4.0
4468,2023-03-20 18:39:00,Chocolate Cake,Dessert,Slice,2,6.0
4469,2023-05-15 22:08:00,Chocolate Cake,Dessert,Slice,3,9.0
4470,2023-02-23 14:14:00,Latte,Coffee,Medium,3,10.5
4471,2023-01-20 05:51:00,Black Tea,Tea,Medium,2,5.0
4472,2023-03-16 14:42:00,Blueberry Muffin,Snack,Standard,3,6.0
4473,2023-06-21 15:32:00,Espresso,Coffee,Single,1,2.0
4474,2023-01-30 01:11:00,Blueberry Muffin,Snack,Standard,4,8.0
4475,2023-05-19 18:29:00,Croissant,Snack,Standard,1,1.5
4476,2023-04-01 18:06:00,Iced Coffee,Coffee,Small,4,12.0
4477,2023-01-28 21:17:00,Croissant,Snack,Standard,1,1.5
4478,2023-06-11 13:56:00,Cappuccino,Coffee,Medium,4,14.0
4479,2023-06-08 01:13:00,Cappuccino,Coffee,Small,1,3.0
4480,2023-06-01 11:39:00,Croissant,Snack,Standard,2,3.0
4481,2023-03-11 10:37:00,Black Tea,Tea,Medium,4,10.0
4482,2023-06-13 11:03:00,Green Tea,Tea,Large,2,7.0
4483,2023-03-17 23:09:00,Chocolate Cake,Dessert,Slice,2,6.0
4484,2023-05-03 08:39:00,Blueberry Muffin,Snack,Standard,1,2.0
4485,2023-02-27 08:27:00,Cappuccino,Coffee,Large,1,4.0
4486,2023-01-04 05:34:00,Latte,Coffee,Medium,4,14.0
4487,2023-03-22 21:17:00,Espresso,Coffee,Double,3,7.5
4488,2023-01-24 21:13:00,Latte,Coffee,Large,1,4.0
4489,2023-01-28 19:49:00,Cheesecake,Dessert,Slice,4,14.0
4490,2023-03-22 10:12:00,Croissant,Snack,Standard,2,3.0
4491,2023-03-28 19:42:00,Black Tea,Tea,Large,4,12.0
4492,2023-04-14 10:00:00,Latte,Coffee,Small,1,3.0
4493,2023-03-20 10:05:00,Chocolate Cake,Dessert,Slice,3,9.0
4494,2023-02-21 02:39:00,Chocolate Cake,Dessert,Slice,1,3.0
4495,2023-05-25 19:05:00,Latte,Coffee,Medium,4,14.0
4496,2023-05-07 19:38:00,Blueberry Muffin,Snack,Standard,3,6.0
4497,2023-05-30 05:41:00,Iced Coffee,Coffee,Small,4,12.0
4498,2023-06-23 02:12:00,Blueberry Muffin,Snack,Standard,1,2.0
4499,2023-03-26 15:50:00,Iced Coffee,Coffee,Medium,4,14.0
4500,2023-01-26 12:41:00,Latte,Coffee,Large,4,16.0
4501,2023-05-13 01:04:00,Croissant,Snack,Standard,4,6.0
4502,2023-01-08 11:12:00,Croissant,Snack,Standard,2,3.0
4503,2023-05-14 11:18:00,Green Tea,Tea,Medium,1,3.0
4504,2023-02-09 11:14:00,Chocolate Cake,Dessert,Slice,2,6.0
4505,2023-06-01 01:44:00,Chocolate Cake,Dessert,Slice,4,12.0
4506,2023-01-27 21:27:00,Blueberry Muffin,Snack,Standard,3,6.0
4507,2023-01-18 09:14:00,Blueberry Muffin,Snack,Standard,1,2.0
4508,2023-05-02 00:08:00,Cappuccino,Coffee,Medium,4,14.0
4509,2023-02-09 18:34:00,Chocolate Cake,Dessert,Slice,2,6.0
4510,2023-01-26 18:53:00,Croissant,Snack,Standard,3,4.5
4511,2023-06-23 12:38:00,Espresso,Coffee,Single,4,8.0
4512,2023-02-11 17:28:00,Croissant,Snack,Standard,1,1.5
4513,2023-06-28 17:01:00,Croissant,Snack,Standard,2,3.0
4514,2023-02-07 10:45:00,Espresso,Coffee,Double,3,7.5
4515,2023-01-31 17:27:00,Cheesecake,Dessert,Slice,2,7.0
4516,2023-01-13 01:54:00,Cheesecake,Dessert,Slice,4,14.0
4517,2023-06-14 05:32:00,Latte,Coffee,Small,1,3.0
4518,2023-03-22 17:53:00,Blueberry Muffin,Snack,Standard,2,4.0
4519,2023-06-02 02:11:00,Green Tea,Tea,Small,4,10.0
4520,2023-01-01 11:44:00,Croissant,Snack,Standard,3,4.5
4521,2023-01-01 18:33:00,Cappuccino,Coffee,Large,2,8.0
4522,2023-01-08 09:10:00,Iced Coffee,Coffee,Large,3,12.0
4523,2023-01-30 12:03:00,Green Tea,Tea,Medium,2,6.0
4524,2023-01-16 23:11:00,Cheesecake,Dessert,Slice,1,3.5
4525,2023-02-20 07:14:00,Latte,Coffee,Large,2,8.0
4526,2023-06-23 18:07:00,Latte,Coffee,Small,2,6.0
4527,2023-04-02 19:12:00,Croissant,Snack,Standard,2,3.0
4528,2023-02-07 22:15:00,Croissant,Snack,Standard,4,6.0
4529,2023-02-06 15:59:00,Cappuccino,Coffee,Medium,3,10.5
4530,2023-02-26 01:53:00,Green Tea,Tea,Large,4,14.0
4531,2023-04-22 21:08:00,Black Tea,Tea,Medium,4,10.0
4532,2023-05-25 05:01:00,Cappuccino,Coffee,Small,2,6.0
4533,2023-06-28 20:42:00,Cheesecake,Dessert,Slice,4,14.0
4534,2023-03-30 08:02:00,Iced Coffee,Coffee,Medium,3,10.5
4535,2023-04-11 20:04:00,Croissant,Snack,Standard,3,4.5
4536,2023-03-18 22:40:00,Blueberry Muffin,Snack,Standard,2,4.0
4537,2023-01-19 06:44:00,Espresso,Coffee,Double,1,2.5
4538,2023-03-19 09:33:00,Croissant,Snack,Standard,4,6.0
4539,2023-01-06 13:26:00,Black Tea,Tea,Large,3,9.0
4540,2023-02-23 10:39:00,Espresso,Coffee,Single,2,4.0
4541,2023-01-07 16:27:00,Cheesecake,Dessert,Slice,4,14.0
4542,2023-03-30 20:14:00,Cappuccino,Coffee,Medium,3,10.5
4543,2023-01-01 23:48:00,Green Tea,Tea,Small,4,10.0
4544,2023-04-13 12:32:00,Iced Coffee,Coffee,Small,4,12.0
4545,2023-05-22 16:46:00,Blueberry Muffin,Snack,Standard,1,2.0
4546,2023-04-14 14:56:00,Black Tea,Tea,Medium,3,7.5
